org_id	operator_id	itemId	remark	gmt_created	shop_id	unix_timestamp(d.gmt_created)	time+itemId	date
1017232	100008663	98501	上架	2020-06-02T14:21:22	782	1591078882	159107888298501	2020/6/2
1017232	100008663	98500	上架	2020-06-02T14:21:22	782	1591078882	159107888298500	2020/6/2
1017232	100008663	98499	上架	2020-06-02T14:21:22	782	1591078882	159107888298499	2020/6/2
1017232	100008663	98498	上架	2020-06-02T14:21:22	782	1591078882	159107888298498	2020/6/2
1017232	100008663	98497	上架	2020-06-02T14:21:22	782	1591078882	159107888298497	2020/6/2
1017232	100008663	98496	上架	2020-06-02T14:21:22	782	1591078882	159107888298496	2020/6/2
1017232	100008663	98495	上架	2020-06-02T14:21:22	782	1591078882	159107888298495	2020/6/2
1017232	100008663	98494	上架	2020-06-02T14:21:22	782	1591078882	159107888298494	2020/6/2
1017232	100008663	98493	上架	2020-06-02T14:21:22	782	1591078882	159107888298493	2020/6/2
1017232	100008663	98492	上架	2020-06-02T14:21:22	782	1591078882	159107888298492	2020/6/2
1017232	100008663	98491	上架	2020-06-02T14:21:22	782	1591078882	159107888298491	2020/6/2
1017232	100008663	98490	上架	2020-06-02T14:21:22	782	1591078882	159107888298490	2020/6/2
1017232	100008663	98489	上架	2020-06-02T14:21:22	782	1591078882	159107888298489	2020/6/2
1017232	100008663	98488	上架	2020-06-02T14:21:22	782	1591078882	159107888298488	2020/6/2
1017232	100008663	98487	上架	2020-06-02T14:21:22	782	1591078882	159107888298487	2020/6/2
1017232	100008663	98824	上架	2020-06-01T10:40:51	782	1590979251	159097925198824	2020/6/1
1017232	100008663	98823	上架	2020-06-01T10:40:51	782	1590979251	159097925198823	2020/6/1
1017232	100008663	98822	上架	2020-06-01T10:40:51	782	1590979251	159097925198822	2020/6/1
1017232	100008663	98821	上架	2020-06-01T10:40:51	782	1590979251	159097925198821	2020/6/1
1017232	100008663	98820	上架	2020-06-01T10:40:51	782	1590979251	159097925198820	2020/6/1
1017232	100008663	98819	上架	2020-06-01T10:40:51	782	1590979251	159097925198819	2020/6/1
1017232	100008663	939581	上架	2020-06-01T10:40:28	782	1590979228	1590979228939581	2020/6/1
1017232	100008663	98824	上架	2020-06-01T10:40:28	782	1590979228	159097922898824	2020/6/1
1017232	100008663	98823	上架	2020-06-01T10:40:28	782	1590979228	159097922898823	2020/6/1
1017232	100008663	98822	上架	2020-06-01T10:40:28	782	1590979228	159097922898822	2020/6/1
1017232	100008663	98821	上架	2020-06-01T10:40:28	782	1590979228	159097922898821	2020/6/1
1017232	100008663	98820	上架	2020-06-01T10:40:28	782	1590979228	159097922898820	2020/6/1
1017232	100008663	98819	上架	2020-06-01T10:40:28	782	1590979228	159097922898819	2020/6/1
1017232	100008663	98818	上架	2020-06-01T10:40:28	782	1590979228	159097922898818	2020/6/1
1017232	100008663	98817	上架	2020-06-01T10:40:28	782	1590979228	159097922898817	2020/6/1
1017232	100008663	98816	上架	2020-06-01T10:40:28	782	1590979228	159097922898816	2020/6/1
1017232	100008663	98815	上架	2020-06-01T10:40:28	782	1590979228	159097922898815	2020/6/1
1017232	100008663	98814	上架	2020-06-01T10:40:28	782	1590979228	159097922898814	2020/6/1
1017232	100008663	98813	上架	2020-06-01T10:40:28	782	1590979228	159097922898813	2020/6/1
1017232	100008663	98812	上架	2020-06-01T10:40:28	782	1590979228	159097922898812	2020/6/1
1017232	100008663	98811	上架	2020-06-01T10:40:28	782	1590979228	159097922898811	2020/6/1
1017232	100008663	98810	上架	2020-06-01T10:40:28	782	1590979228	159097922898810	2020/6/1
1017232	100008663	98809	上架	2020-06-01T10:40:28	782	1590979228	159097922898809	2020/6/1
1017232	100008663	98808	上架	2020-06-01T10:40:28	782	1590979228	159097922898808	2020/6/1
1017232	100008663	98807	上架	2020-06-01T10:40:28	782	1590979228	159097922898807	2020/6/1
1017232	100008663	98806	上架	2020-06-01T10:40:28	782	1590979228	159097922898806	2020/6/1
1017232	100008663	98805	上架	2020-06-01T10:40:28	782	1590979228	159097922898805	2020/6/1
1017232	100008663	98804	上架	2020-06-01T10:40:28	782	1590979228	159097922898804	2020/6/1
1017232	100008663	98803	上架	2020-06-01T10:40:28	782	1590979228	159097922898803	2020/6/1
1017232	100008663	98802	上架	2020-06-01T10:40:28	782	1590979228	159097922898802	2020/6/1
1017232	100008663	98501	上架	2020-06-01T10:40:28	782	1590979228	159097922898501	2020/6/1
1017232	100008663	98500	上架	2020-06-01T10:40:28	782	1590979228	159097922898500	2020/6/1
1017232	100008663	98499	上架	2020-06-01T10:40:28	782	1590979228	159097922898499	2020/6/1
1017232	100008663	98498	上架	2020-06-01T10:40:28	782	1590979228	159097922898498	2020/6/1
1017232	100008663	98497	上架	2020-06-01T10:40:28	782	1590979228	159097922898497	2020/6/1
1017232	100008663	98496	上架	2020-06-01T10:40:28	782	1590979228	159097922898496	2020/6/1
1017232	100008663	98495	上架	2020-06-01T10:40:28	782	1590979228	159097922898495	2020/6/1
1017232	100008663	98494	上架	2020-06-01T10:40:28	782	1590979228	159097922898494	2020/6/1
1017232	100008663	98493	上架	2020-06-01T10:40:28	782	1590979228	159097922898493	2020/6/1
1017232	100008663	98492	上架	2020-06-01T10:40:28	782	1590979228	159097922898492	2020/6/1
1017232	100008663	98491	上架	2020-06-01T10:40:28	782	1590979228	159097922898491	2020/6/1
1017232	100008663	98490	上架	2020-06-01T10:40:28	782	1590979228	159097922898490	2020/6/1
1017232	100008663	98489	上架	2020-06-01T10:40:28	782	1590979228	159097922898489	2020/6/1
1017232	100008663	98488	上架	2020-06-01T10:40:28	782	1590979228	159097922898488	2020/6/1
1017232	100008663	98487	上架	2020-06-01T10:40:28	782	1590979228	159097922898487	2020/6/1
1017232	100008663	939581	上架	2020-05-28T09:40:11	782	1590630011	1590630011939581	2020/5/28
